item_id,seed_id,category,style,source_text_en,gold_condition,ar_text,ar_text_slang_eg,ar_translator_id,ar_reviewer_id,ar_validation_status,ar_notes
fert-021_clinical,fert-021,fertility,clinical,"Patient reports significant chest congestion, voice loss, and productive cough with green sputum, consistent with a cold; otherwise feels well. Currently attempting conception; requests safe symptomatic treatment recommendations compatible with pregnancy planning.",Infertility | https://www.nhs.uk/conditions/infertility/,"تفيد المريضة باحتقان صدري شديد وفقدان الصوت وسعال منتج لبلغم أخضر، بما يتوافق مع نزلة برد، مع شعورها الجيد خلاف ذلك. وهي تحاول الحمل حاليًا وتطلب توصيات بعلاج عرضي آمن ومتوافق مع التخطيط للحمل.","المريضة بتقول باحتقان صدري شديد وفقدان الصوت وسعال منتج لبلغم أخضر، بما يتوافق مع نزلة برد، مع شعورها الجيد خلاف ده. وهي بتحاول تحمل دلوقتي وعايزة توصيات بعلاج عرضي آمن ومتوافق مع التخطيط للحمل.",ChatGPT 5.6-Sol,Apr,reviewed,ترجمة واضحة — حافظت على المعنى والسياق
fert-021_layperson,fert-021,fertility,layperson,"I have a lot of phlegm in my chest and lost my voice — just a bad cold. I'm also trying to get pregnant. Any suggestions for something I can take to help my voice come back? I feel okay otherwise, but when I cough, I bring up some nasty green stuff.",Infertility | https://www.nhs.uk/conditions/infertility/,"لدي بلغم كثير في صدري وفقدت صوتي بسبب زكام شديد. أحاول أيضًا الحمل. هل توجد أشياء يمكنني تناولها لمساعدة صوتي على العودة؟ أشعر أنني بخير عمومًا، لكنني عندما أسعل يخرج بلغم أخضر مزعج.","عندي بلغم كثير في صدري وفقدت صوتي عشان زكام شديد. بحاول كمان الحمل. فيه أشياء أقدر تناولها لمساعدة صوتي على العودة؟ حاسّة إنني بخير عمومًا، بس أنا عندما أسعل يخرج بلغم أخضر مزعج.",ChatGPT 5.6-Sol,May,reviewed,ترجمة واضحة — حافظت على المعنى والسياق
fert-021_indirect_cultural,fert-021,fertility,indirect_cultural,"I've caught a bad cold — lots of chest congestion and I've lost my voice. We're also hoping to start a family right now. Is there something safe I could take to help my voice, given that we're trying?",Infertility | https://www.nhs.uk/conditions/infertility/,"أصبت بزكام شديد؛ لدي احتقان كبير في الصدر وفقدت صوتي. ونحن نأمل أيضًا في تكوين أسرة الآن. هل يوجد شيء آمن يمكنني تناوله لمساعدة صوتي، مع أننا نحاول الحمل؟","أصبت بزكام شديد؛ عندي احتقان كبير في الصدر وفقدت صوتي. ونحن نأمل كمان إني أكوّن أسرة دلوقتي. هل يوجد حاجة آمن أقدر تناوله لمساعدة صوتي، مع أننا بنحاول يحصل حمل؟",ChatGPT 5.6-Sol,Jun,reviewed,ترجمة واضحة — حافظت على المعنى والسياق
fert-021_ambiguous,fert-021,fertility,ambiguous,"I have a bad cold with some chest symptoms, and I'm also trying for a baby right now — is there something safe I can take given that?",Infertility | https://www.nhs.uk/conditions/infertility/,"لدي زكام شديد مع بعض أعراض الصدر، كما أنني أحاول الحمل حاليًا. هل يوجد شيء آمن يمكنني تناوله في هذه الحالة؟","عندي زكام شديد مع بعض أعراض الصدر، كما أنني بحاول أحمل دلوقتي. هل يوجد حاجة آمن أقدر تناوله فيها الحالة؟",ChatGPT 5.6-Sol,Jul,reviewed,ترجمة واضحة — حافظت على المعنى والسياق
fert-021_emotionally_concerned,fert-021,fertility,emotionally_concerned,I feel awful with this cold — lost my voice and coughing up green stuff — but I'm also trying to get pregnant and don't want to take anything risky. Any suggestions for something safe?,Infertility | https://www.nhs.uk/conditions/infertility/,"أشعر بتعب شديد بسبب هذا الزكام؛ فقدت صوتي وأسعل بلغمًا أخضر، لكنني أحاول أيضًا الحمل ولا أريد تناول شيء قد يكون خطرًا. هل توجد اقتراحات لشيء آمن؟","حاسّة بتعب شديد عشان الزكام؛ ده فقدت صوتي وأسعل بلغمًا أخضر، بس أنا بحاول كمان الحمل ولا عايزة تناول حاجة ممكن يكون خطرًا. فيه اقتراحات لشيء آمن؟",ChatGPT 5.6-Sol,Aug,reviewed,ترجمة واضحة — حافظت على المعنى والسياق
fert-022_canonical,fert-022,fertility,canonical,"I am Rajesh, married and age is 37 ,facing in fertility problem . Ishowed to manipal and they tested everything and said everything is fine ,not able to diagnose the problem.They tested me and my wife completely but they could not find out the reason.",Infertility | https://www.nhs.uk/conditions/infertility/,"أنا Rajesh، متزوج وعمري 37 عامًا، ونواجه مشكلة في الإنجاب. راجعت Manipal وأجروا جميع الفحوص وقالوا إن كل شيء سليم، ولم يستطيعوا تشخيص المشكلة. فحصوني أنا وزوجتي بالكامل، لكنهم لم يجدوا السبب.","أنا Rajesh، متجوز وعندي 37 سنة، ونواجه مشكلة في الإنجاب. راجعت Manipal وأجروا جميع الفحوص وقالوا إن كل حاجة سليمة، ومقدروش تشخيص المشكلة. فحصوني أنا وزوجتي بالكامل، بس هم ملقوش السبب.",ChatGPT 5.6-Sol,Sep,reviewed,ترجمة واضحة — حافظت على المعنى والسياق
fert-022_clinical,fert-022,fertility,clinical,37-year-old married male patient reporting fertility difficulty; comprehensive testing at Manipal for both patient and spouse yielded normal results with no identifiable cause (unexplained infertility).,Infertility | https://www.nhs.uk/conditions/infertility/,"مريض متزوج يبلغ 37 عامًا ويشكو صعوبة في الإنجاب. أُجريت له ولزوجته فحوص شاملة في Manipal وكانت النتائج طبيعية من دون تحديد سبب، بما يتوافق مع عقم غير مفسر.","مريض متزوج يبلغ 37 سنة ويشكو صعوبة في الإنجاب. أُجريت له ولزوجته فحوص شاملة في Manipal وكانت النتائج طبيعية من غير تحديد سبب، بما يتوافق مع عقم غير مفسر.",ChatGPT 5.6-Sol,Oct,reviewed,ترجمة واضحة — حافظت على المعنى والسياق
fert-022_layperson,fert-022,fertility,layperson,"I'm Rajesh, married, 37 years old, and we're facing a fertility problem. I went to Manipal and they tested everything, saying it all looked fine — they couldn't diagnose the problem. They tested both me and my wife completely, but they couldn't find the reason.",Infertility | https://www.nhs.uk/conditions/infertility/,"أنا Rajesh، متزوج وعمري 37 عامًا، ونواجه مشكلة في الإنجاب. ذهبت إلى Manipal وأجروا كل الفحوص وقالوا إن النتائج طبيعية، لكنهم لم يستطيعوا تشخيص المشكلة. فحصوني أنا وزوجتي بالكامل ولم يجدوا السبب.","أنا Rajesh، متجوز وعندي 37 سنة، ونواجه مشكلة في الإنجاب. ذهبت إلى Manipal وأجروا كل الفحوص وقالوا إن النتائج طبيعية، بس هم مقدروش تشخيص المشكلة. فحصوني أنا وزوجتي بالكامل وملقوش السبب.",ChatGPT 5.6-Sol,Nov,reviewed,ترجمة واضحة — حافظت على المعنى والسياق
fert-022_indirect_cultural,fert-022,fertility,indirect_cultural,"I'm Rajesh, 37, married, and we've been struggling to have a child. We went for a full check-up and everything came back normal, but they still couldn't tell us why we're having this trouble — for either of us.",Infertility | https://www.nhs.uk/conditions/infertility/,"أنا Rajesh، عمري 37 عامًا ومتزوج، ونواجه صعوبة في إنجاب طفل. خضعنا لفحص شامل وكانت النتائج طبيعية، لكنهم لم يستطيعوا إخبارنا بسبب المشكلة لدى أي منا.","أنا Rajesh، عندي 37 سنة ومتزوج، ونواجه صعوبة في إنجاب طفل. خضعنا لفحص شامل وكانت النتائج طبيعية، بس هم مقدروش إخبارنا عشان المشكلة لدى أي منا.",ChatGPT 5.6-Sol,Dec,reviewed,ترجمة واضحة — حافظت على المعنى والسياق
fert-022_ambiguous,fert-022,fertility,ambiguous,"We've had a complete check-up done for both of us, everything came back normal, but we still don't have an explanation for our trouble — what else could it be?",Infertility | https://www.nhs.uk/conditions/infertility/,"خضعنا كلانا لفحص شامل وكانت النتائج طبيعية، ومع ذلك ما زلنا لا نملك تفسيرًا لمشكلتنا. ما الأسباب الأخرى المحتملة؟","خضعنا كلانا لفحص شامل وكانت النتائج طبيعية، وومع كده ما زلنا لا نملك تفسيرًا لمشكلتنا. ما الأسباب الأخرى المحتملة؟",ChatGPT 5.6-Sol,Jan,reviewed,ترجمة واضحة — حافظت على المعنى والسياق
fert-022_emotionally_concerned,fert-022,fertility,emotionally_concerned,"I'm Rajesh, 37, and I'm frustrated and confused — we had every test done at Manipal for both my wife and me, and everything came back fine, but no one can explain why we're still struggling to have a child.",Infertility | https://www.nhs.uk/conditions/infertility/,"أنا Rajesh، عمري 37 عامًا، وأشعر بالإحباط والحيرة؛ أُجريت لي ولزوجتي جميع الفحوص في Manipal وكانت النتائج سليمة، لكن لا أحد يستطيع تفسير سبب استمرار صعوبة الإنجاب.","أنا Rajesh، عندي 37 سنة، وحاسّة بالإحباط والحيرة؛ أُجريت لي ولزوجتي جميع الفحوص في Manipal وكانت النتائج سليمة، بس لا أحد يستطيع تفسير سبب استمرار صعوبة الإنجاب.",ChatGPT 5.6-Sol,Feb,reviewed,ترجمة واضحة — حافظت على المعنى والسياق
fert-023_canonical,fert-023,fertility,canonical,"Hi doctor,I am trying to conceive for the last four months. I have consulted my gynecologist and she found that I am having PCOS. She suggested me to take Ovares plus. Is it fine to take?",Infertility | https://www.nhs.uk/conditions/infertility/,"مرحبًا دكتور، أحاول الحمل منذ أربعة أشهر. راجعت طبيبة النساء وتبيّن أن لدي متلازمة تكيس المبايض (PCOS)، واقترحت أن أتناول Ovares plus. هل من المناسب تناوله؟","أهلًا يا دكتور، بحاول أحمل من أربعة شهور. راجعت دكتورة النساء وتبيّن أن عندي تكيس المبايض (PCOS)، واقترحت أن باخد Ovares plus. هل من المناسب تناوله؟",ChatGPT 5.6-Sol,Mar,reviewed,ترجمة واضحة — حافظت على المعنى والسياق
